product_id,name,category,brand,price,rating,weight,is_prime,stock_quantity
5f504b3a1c75b73d6151be81eb05bdc9,cool_stuff Item,cool_stuff,Olist,598.9507936507937,4.555555555555555,15.35,0,619
bbf920aa6ac72007a726e6f419156f8f,furniture_decor Item,furniture_decor,Olist,39.9,3.6666666666666665,1.3,0,932
c3b7e4d83e530c27a8e6368296aece48,furniture_decor Item,furniture_decor,Olist,148.0,5.0,0.85,0,733
c5d8079278e912d7e3b6beb48ecb56e8,health_beauty Item,health_beauty,Olist,92.9,4.5,1.3,0,804
5eaa343860dc445b3fd43d1b682809fd,sports_leisure Item,sports_leisure,Olist,1090.0,5.0,4.8,0,926
b5cfb1d3c5e435a7a52227e08f220ee7,cool_stuff Item,cool_stuff,Olist,49.9,5.0,1.3,0,854
334479e94cba98064050db1c9636e244,auto Item,auto,Olist,59.9,5.0,0.22,0,811
3fcd8dfe610c62edfb51de2630cd9ef4,baby Item,baby,Olist,229.0,4.0,5.7,0,589
4c8056caed5757810b9a68b83c3759e6,luggage_accessories Item,luggage_accessories,Olist,169.9,4.0,0.45,0,693
30e77af9e7759bbaa0305d2fbc605dc4,fashion_shoes Item,fashion_shoes,Olist,349.9,5.0,2.0,0,756
92bf5d2084dfbcb57d9db7838bac5cd0,telephony Item,telephony,Olist,25.99,3.0,0.1,0,983
fdeb34a9f03fea7c3937dd62d1d0287e,cool_stuff Item,cool_stuff,Olist,53.9,5.0,1.1,0,897
1065dbb6b0bf03daaedab1236979e296,stationery Item,stationery,Olist,169.0,5.0,1.4,0,198
0d826eba8e0a2ae3bca9e3a947dd756d,toys Item,toys,Olist,149.0,2.0,0.25,0,568
f8f6fd145cc00519283cf3100477b2b3,sports_leisure Item,sports_leisure,Olist,121.87,1.0,1.05,0,130
4e04ffb7dd3739ecfc37de8927dd586c,stationery Item,stationery,Olist,59.0,5.0,0.5,0,309
36555a2f528d7b2a255c504191445d39,health_beauty Item,health_beauty,Olist,29.9,5.0,1.467,0,780
22937a73f92a33040ab4e2540355a5d8,fashion_bags_accessories Item,fashion_bags_accessories,Olist,79.9,4.0,0.1,0,242
dc21247da0290904ffbbcd5953c76f95,stationery Item,stationery,Olist,58.0,4.0,0.1,0,592
9020ce7adcc384b2899ae87ddc54767b,stationery Item,stationery,Olist,136.0,5.0,0.3,0,116
bfc1d1c62b1f7f401d8d9dda962bb870,sports_leisure Item,sports_leisure,Olist,99.9,4.0,0.95,0,610
6fef6d87bb6c2eb11d57a967209219a8,garden_tools Item,garden_tools,Olist,7.79,5.0,0.25,0,776
1e5428c428e0f783acd6e3d94ba4ee2a,computers Item,computers,Olist,599.0,4.25,12.0,0,357
94080f9219044d897195e2be145945dc,auto Item,auto,Olist,178.9,5.0,0.921,0,949
d0389f20b3d11de54e1e4561df147683,home_construction Item,home_construction,Olist,452.6,5.0,10.0,0,462
3e9b58f1436820c248d3f98d7229bb14,watches_gifts Item,watches_gifts,Olist,99.9,3.4,0.25,0,713
575c38b4c88fc7b35ef22fc8312bfe1b,cool_stuff Item,cool_stuff,Olist,138.9,4.5,1.2,0,470
556702ebb73d3786a852ad3d5a8ad268,construction_tools_construction Item,construction_tools_construction,Olist,169.0,1.0,4.8,0,659
a3a03c131926ec14d4c9f3ef03016b24,pet_shop Item,pet_shop,Olist,59.0,3.0,0.7,0,311
e586ebb6022265ae1eea38f46ffe3ead,health_beauty Item,health_beauty,Olist,64.9,4.0,1.05,0,673
278b3c6462e86b4556b99989513ddf73,small_appliances Item,small_appliances,Olist,29.99,5.0,0.35,0,469
0d009643171aee696f4733340bc2fdd0,perfumery Item,perfumery,Olist,325.6272727272727,3.727272727272727,0.422,0,926
be1be330cf34043d1c40d6114cbd11b5,watches_gifts Item,watches_gifts,Olist,149.0,5.0,0.317,0,93
07f01b6fcacc1b187a71e5074199db2d,agro_industry_and_commerce Item,agro_industry_and_commerce,Olist,57.0,5.0,16.4,0,145
75b4372e69a42f8ae1d908c076f547b2,health_beauty Item,health_beauty,Olist,245.725,3.0,0.938,0,435
3569d4374a919941a50f57371b1dc93d,health_beauty Item,health_beauty,Olist,99.9,5.0,2.7,0,368
a3c95dc653d9a279b160bc0179385ed1,bed_bath_table Item,bed_bath_table,Olist,180.0,5.0,1.75,0,658
0992c6cba95a13bfa68ea7d5e22d478b,garden_tools Item,garden_tools,Olist,372.6566666666667,5.0,3.85,0,409
b1eae565a61935e0011ee7682fef9dc9,perfumery Item,perfumery,Olist,399.9,2.0,0.267,0,752
2734390ee304b0f4817b3c233094fc16,musical_instruments Item,musical_instruments,Olist,239.0,5.0,16.2,0,634
32ee3f4e2493045726807808d7abbab6,bed_bath_table Item,bed_bath_table,Olist,89.9,4.0,1.4,0,592
c2367eda4f9623d0355dc5d7796d857a,bed_bath_table Item,bed_bath_table,Olist,649.9,4.0,6.45,0,27
7f34b85142d1ef9e077a0da9ada27385,furniture_decor Item,furniture_decor,Olist,119.9,5.0,2.3,0,717
c478b1bbf9ec8c5691f37ccb83187386,computers_accessories Item,computers_accessories,Olist,139.9,2.0,0.3,0,407
f9ecf420c38b90a8af8e7f70fd789264,sports_leisure Item,sports_leisure,Olist,89.9,5.0,0.6,0,709
3a6a0247ced9dcb444b46caafdcdd368,health_beauty Item,health_beauty,Olist,126.0,1.0,3.6,0,677
adf591c625cb265c12bc6749d3a2f757,health_beauty Item,health_beauty,Olist,31.580000000000002,4.0,0.15,0,56
3e0f398b664b26e3224c79dbf435191f,sports_leisure Item,sports_leisure,Olist,49.9,5.0,0.4,0,795
64c8f1a52b407d92518a1f8b79240a70,telephony Item,telephony,Olist,24.445,4.0,0.1,0,304
af16005fca813272caf59c432153949e,furniture_decor Item,furniture_decor,Olist,75.9,1.0,0.8,0,529
e6a1ff3552ba3305c1cf0a4dde50347f,auto Item,auto,Olist,59.9,3.0,5.25,0,365
d8a405c732027a2af3187b031890933d,auto Item,auto,Olist,29.9,3.0,0.2,0,817
ce94e3c41145e28428cdae952a1fd7f2,watches_gifts Item,watches_gifts,Olist,689.0,5.0,0.335,0,108
3f0f8de616df6efb39a48f3c64eea974,bed_bath_table Item,bed_bath_table,Olist,40.0,3.0,1.3,0,229
6ddc95e87149457c4c5177b0a474a9ba,furniture_decor Item,furniture_decor,Olist,9.99,4.0,0.15,0,326
a2e2851eae0aebb8ee4df32348b42e2b,computers_accessories Item,computers_accessories,Olist,298.0,5.0,0.367,0,482
723f62c36c298037716bf60c0ad0df3a,watches_gifts Item,watches_gifts,Olist,65.0,3.5,0.25,0,377
b2b3503e675abbc07e278151da072ed2,furniture_decor Item,furniture_decor,Olist,199.99,5.0,8.5,0,289
c18c01e09509a509e2b88d3ed40c580e,baby Item,baby,Olist,229.99,5.0,2.15,0,158
a41e356c76fab66334f36de622ecbd3a,Unknown Item,,Olist,99.3,1.0,0.65,0,741
e7cad5e8ed9b92e788262ad710c33bd0,sports_leisure Item,sports_leisure,Olist,63.9,5.0,0.15,0,612
c33d78b97260227119fb2b71be168fca,bed_bath_table Item,bed_bath_table,Olist,86.45,4.0,0.65,0,142
e8fd6f481db77b847e7ab93fa1510e7e,small_appliances Item,small_appliances,Olist,219.9,4.0,2.7,0,84
67bea89008edcb996cfe4e3d062b62a8,housewares Item,housewares,Olist,46.99,3.6666666666666665,1.2,0,601
e8e86cbab028363545a5bf0ca5e226ee,furniture_living_room Item,furniture_living_room,Olist,139.9,5.0,6.05,0,958
c12b64bf0861a27e0f06c36ef82f457d,sports_leisure Item,sports_leisure,Olist,49.9,4.333333333333333,0.15,0,656
6f0169f259bb0ff432bfff7d829b9946,home_construction Item,home_construction,Olist,119.18333333333332,4.555555555555555,1.05,0,465
b6f3b8136ba8302906df7e11ff908751,pet_shop Item,pet_shop,Olist,399.0,4.75,1.35,0,979
2be2be0a6a5916840503fdf50808ebcb,housewares Item,housewares,Olist,24.2,5.0,0.6,0,388
8efa775719397f78f79c8e5c7b0afbd4,furniture_decor Item,furniture_decor,Olist,77.0,4.6,1.0,0,188
9e87e3ee09baee5f5c0513ff37bc60ab,bed_bath_table Item,bed_bath_table,Olist,96.67500000000001,4.5,1.55,0,855
a0abcee0132a5aed003d98e459b37698,bed_bath_table Item,bed_bath_table,Olist,117.99,4.142857142857143,2.7,0,276
7f6308ba4057a6a740af7b4dcfb79c13,telephony Item,telephony,Olist,39.99,1.0,0.2,0,932
1eb4a9aee05c9cad041e09add2a26d68,luggage_accessories Item,luggage_accessories,Olist,47.9,1.0,0.8,0,38
8da90b37f0fb171b4877c124f965b1f6,perfumery Item,perfumery,Olist,137.9,5.0,0.377,0,65
712a72a78ffb66cb6eee87eebbf54519,sports_leisure Item,sports_leisure,Olist,136.0,5.0,0.4,0,101
c5fb7fbe39f4e09e048ffbc5b28db49a,signaling_and_security Item,signaling_and_security,Olist,47.4,3.0,0.45,0,557
f17b05cc8a7651896df8c30884200e9a,air_conditioning Item,air_conditioning,Olist,110.3,5.0,2.0,0,542
55ec10b39713ee81ee2c5bcb558cf866,fashion_bags_accessories Item,fashion_bags_accessories,Olist,13.3,5.0,0.3,0,682
c190c4fe582c5b7ffff586506de83f01,furniture_decor Item,furniture_decor,Olist,47.9,5.0,0.25,0,744
f908df99196805b5bc4ada9ef510b11b,sports_leisure Item,sports_leisure,Olist,209.9,5.0,1.95,0,567
ac5bae85a895724330c4acddd581b02b,telephony Item,telephony,Olist,199.0,2.3333333333333335,0.5,0,654
d8dee61c2034d6d075997acef1870e9b,Unknown Item,,Olist,99.77,5.0,0.3,0,142
cbaff83e2c00a2b731d27276bbf52082,art Item,art,Olist,250.0,5.0,7.9,0,907
ad67f74682943e3857eebf3ca2538d1a,bed_bath_table Item,bed_bath_table,Olist,99.88,4.0,1.8,0,35
1e12f1836c1f08b25ef78fcdf76fbf08,garden_tools Item,garden_tools,Olist,74.14,5.0,0.9,0,730
acd427ee119d5c71c7a85ae488cb0a6a,fashion_bags_accessories Item,fashion_bags_accessories,Olist,38.0,5.0,0.2,0,650
60cf4effb6947283fa638d570bd07318,baby Item,baby,Olist,269.0,1.0,4.5,0,299
51fed4afb1b41d00ad9d25a73b7fbbc7,consoles_games Item,consoles_games,Olist,29.99,5.0,0.25,0,877
bb09cce52b336261572a5a7e25a33795,housewares Item,housewares,Olist,13.1,5.0,0.55,0,700
65a6462e42e05ab3b8dc613566736825,luggage_accessories Item,luggage_accessories,Olist,181.0,5.0,1.1,0,917
f2396540fbfac27b5117f0dbd6744b50,bed_bath_table Item,bed_bath_table,Olist,109.0,5.0,3.6,0,118
70d1bd3a042448105a71d0b41ecbc96b,consoles_games Item,consoles_games,Olist,168.99,1.0,0.1,0,525
0075c14603d80515e20908c156ceb47b,sports_leisure Item,sports_leisure,Olist,49.9,4.0,0.15,0,195
5a42f73d92034010a4e00360fb0df099,sports_leisure Item,sports_leisure,Olist,40.21333333333333,4.333333333333333,3.775,0,908
bcd58b852a3b0152b6b384c4e4474ba2,cool_stuff Item,cool_stuff,Olist,126.4,4.6,1.4,0,873
2bfb0bdbcea77da2879f0ef3be9a219e,consoles_games Item,consoles_games,Olist,700.4,3.5,0.9,0,921
87fb220044e9aca16fbec51c6c997aa0,watches_gifts Item,watches_gifts,Olist,99.0,5.0,0.25,0,547
484bf1dff778a416389aafd0dee1cb11,toys Item,toys,Olist,60.0,4.0,0.35,0,29
56139431d72cd51f19eb9f7dae4d1617,Unknown Item,,Olist,45.9,5.0,0.2,0,359
3cef8174403f4fdedbf24fa67fa9f132,baby Item,baby,Olist,799.99,4.0,1.8,0,785
003938452c98ff9ab28e9e7b4bfe97ab,furniture_living_room Item,furniture_living_room,Olist,179.9,4.0,5.05,0,725
8d6cb00151d423c52855385c89f0bae8,auto Item,auto,Olist,479.99,4.0,27.1,0,523
5877301b00f95e3c6118738b293dfab3,home_appliances Item,home_appliances,Olist,39.99,5.0,1.5,0,586
e0bbe6292471ff5ab3752414baf78111,watches_gifts Item,watches_gifts,Olist,319.9,5.0,0.5,0,275
dd768d259ee6054e0dadd66c8e2be0b6,bed_bath_table Item,bed_bath_table,Olist,29.99,3.909090909090909,0.35,0,226
fc2edee55f4118969f4dc49f7a717605,auto Item,auto,Olist,179.49,4.333333333333333,0.5,0,414
b521fddf2c8a7e7d1791bfb3c1b2f278,sports_leisure Item,sports_leisure,Olist,110.0,4.0,1.0,0,754
46b48281eb6d663ced748f324108c733,Unknown Item,,Olist,84.9,4.6,18.5,0,656
db7e6804f1a8206a7e51c9a741a09d9e,toys Item,toys,Olist,179.0,3.3333333333333335,0.3,0,405
50556c630443502c11acde1c320fe278,health_beauty Item,health_beauty,Olist,129.9,4.666666666666667,0.25,0,912
88d2c501ec765f5d7e8038fa6aab0e62,health_beauty Item,health_beauty,Olist,24.99,5.0,10.7,0,883
722fb67c17907e21734449c091420bf5,housewares Item,housewares,Olist,110.0,5.0,1.7,0,674
43b6d9e46e1e6b8ac743a1c31e462937,garden_tools Item,garden_tools,Olist,879.0,4.0,7.7,0,519
1ffe365aa7583189e63f2fa4f060b269,sports_leisure Item,sports_leisure,Olist,547.99,5.0,5.2,0,532
3014e35fd70fce29095ced5cdc89f4ce,telephony Item,telephony,Olist,24.516666666666666,3.3333333333333335,0.125,0,355
e869d449cc32881790ef9af9b4c670f8,office_furniture Item,office_furniture,Olist,399.9,5.0,15.7,0,477
a1b3a75aaaee5c9a683f2266c088f720,watches_gifts Item,watches_gifts,Olist,399.9,5.0,0.35,0,884
7fdbc1ecf5fdf5c98d9b14e110133eb3,sports_leisure Item,sports_leisure,Olist,17.33,5.0,0.213,0,430
15b3d40f375c0645c1eed4ed1cd8e17a,fashion_bags_accessories Item,fashion_bags_accessories,Olist,23.99,5.0,0.15,0,572
1cf39a397efa955b102a52ee7ec5531c,auto Item,auto,Olist,499.99,2.0,18.2,0,283
f9471562478eba8761bc985b968a0092,housewares Item,housewares,Olist,58.6625,4.75,0.85,0,537
e96bac5656eaec25f3d76757fa16d9d3,home_construction Item,home_construction,Olist,119.85,5.0,1.05,0,740
16b06ede456b922e56fbb4b3818aa875,fashion_bags_accessories Item,fashion_bags_accessories,Olist,34.9,5.0,0.2,0,477
c7147724cd430269c6296fc758c0a086,housewares Item,housewares,Olist,42.0,5.0,0.3,0,389
dbb399a8be7395d5b136d49fcdce13df,computers_accessories Item,computers_accessories,Olist,119.9,5.0,0.2,0,359
ed46d1fbd7bf78ce79910c09fb892abb,sports_leisure Item,sports_leisure,Olist,109.0,1.0,0.8,0,361
d458378a178cd7cae60052319cebf235,stationery Item,stationery,Olist,131.0,5.0,0.2,0,626
596363933adf57df745ecbc8afeec226,sports_leisure Item,sports_leisure,Olist,73.88,5.0,0.698,0,238
4473f3e5c65952b074ef987fa5c24662,telephony Item,telephony,Olist,29.519411764705882,3.764705882352941,0.35,0,869
8c9faf6aabee9b2a30b83f92d786f6de,books_general_interest Item,books_general_interest,Olist,117.9,4.0,1.0,0,346
8e71b24c3e25a92fef6176120a67fac7,computers_accessories Item,computers_accessories,Olist,159.99,4.666666666666667,0.783,0,314
828fe032935d7c1901682e5b6cc076c2,perfumery Item,perfumery,Olist,99.8,5.0,0.6,0,772
19502a282608c5627fb32e22724727fc,toys Item,toys,Olist,99.9,5.0,11.65,0,86
df473738565b52f77b4e22b328b41576,costruction_tools_tools Item,costruction_tools_tools,Olist,23.4,5.0,0.4,0,283
657491063e8a63247a108a4d9cedf020,toys Item,toys,Olist,97.9,4.0,3.05,0,126
a388f2043ca885de714453e4fac616e2,telephony Item,telephony,Olist,24.9,3.5,0.1,0,953
4c6018f41a6c2e5543cc034e94f5ce5b,garden_tools Item,garden_tools,Olist,739.0,5.0,16.5,0,611
a85543a371d5cfafedb80a8177a692b5,housewares Item,housewares,Olist,16.9,4.0,0.75,0,629
6b017e0d95d8765a6f2bed3bc272c61e,fashion_underwear_beach Item,fashion_underwear_beach,Olist,59.9,4.666666666666667,0.25,0,384
6d14f72afff32795290f2df6507f063c,luggage_accessories Item,luggage_accessories,Olist,104.97,2.0,2.3,0,551
75b433ca888fe027b18dfac89a284667,electronics Item,electronics,Olist,12.9,3.1666666666666665,1.35,0,721
9aa70106d14b83c7ad033592870b2b30,housewares Item,housewares,Olist,47.9,3.0,0.53,0,431
42fe4aefc7e8a45dd96a59af81dd3fef,auto Item,auto,Olist,109.9,5.0,1.3,0,277
a04cf12934a318be6550b1aeab938bf2,fashion_shoes Item,fashion_shoes,Olist,365.0,5.0,4.0,0,61
224703229a7c966a5b191651e1561be2,sports_leisure Item,sports_leisure,Olist,47.92,5.0,8.15,0,155
43724b27731595d954e911f443fb1cc4,construction_tools_construction Item,construction_tools_construction,Olist,159.75,5.0,2.2,0,14
b29ca3d3127057c43ef4b364bbe360ea,health_beauty Item,health_beauty,Olist,249.99,3.0,1.15,0,502
5e21d5cab5d33e770d8150a4ee6117db,watches_gifts Item,watches_gifts,Olist,49.0,3.8333333333333335,0.2,0,485
55610b8b7d48294e69fc23f513dfbe98,furniture_decor Item,furniture_decor,Olist,15.0,5.0,0.4,0,589
68bfdbfe84f03af17733b10362f10020,furniture_decor Item,furniture_decor,Olist,45.0,5.0,0.6,0,685
5fb61f482620cb672f5e586bb132eae9,Unknown Item,,Olist,69.9,5.0,0.3,0,367
a5bc1334f1762ce0a844f3f694dc08e1,bed_bath_table Item,bed_bath_table,Olist,69.99,1.0,1.2,0,921
701ff123e9085dcc9c2f833efded6374,cool_stuff Item,cool_stuff,Olist,390.0,3.0,10.664,0,838
73b499a2f5002c0a2158a478cc5a096c,housewares Item,housewares,Olist,139.99,2.5,1.8,0,379
42f14eda412436b96cde4f4025ed5f25,sports_leisure Item,sports_leisure,Olist,93.33,4.333333333333333,0.5,0,632
47969dd948e918289f809be899ddfb4c,stationery Item,stationery,Olist,44.11666666666667,4.166666666666667,0.258,0,21
446295cf6f689d4db477145815362608,stationery Item,stationery,Olist,75.5,2.0,1.4,0,972
280c05c66173c2b377f3e449e33abc6d,toys Item,toys,Olist,79.9,5.0,0.4,0,565
4a96de21ccfb22ebe1c56992acbbd7fc,air_conditioning Item,air_conditioning,Olist,107.99875,4.142857142857143,1.3,0,228
c45a1de8cdb00af9ba1f3c097561b77a,bed_bath_table Item,bed_bath_table,Olist,59.0,4.0,1.0,0,726
1b37262ebd1307a6c9aab9aca8584e76,pet_shop Item,pet_shop,Olist,817.0,5.0,1.3,0,263
04869307f7e7dc5b07f1d83406ade1e5,toys Item,toys,Olist,139.9,5.0,3.305,0,271
8bb6ace4cf2411747ea1cfecad5a458d,baby Item,baby,Olist,110.0,5.0,6.0,0,523
21db47f6493b06e8e7fc562ec9890e77,computers_accessories Item,computers_accessories,Olist,79.99,5.0,0.3,0,293
f4d705aa95ccca448e5b0deb6e5290ba,bed_bath_table Item,bed_bath_table,Olist,24.9,3.925925925925926,0.25,0,193
bbaef2eadf31fe3ea6702077398be06c,perfumery Item,perfumery,Olist,56.99,3.803030303030303,0.4,0,427
3fc3d637781e5d185455013606a6e2cd,electronics Item,electronics,Olist,31.7,4.6,0.25,0,836
21d325f98c6505a72b1bcf363f3d3f88,toys Item,toys,Olist,44.99,5.0,1.25,0,621
f6691c7e7a0c12d28003c97608dfe605,fashion_male_clothing Item,fashion_male_clothing,Olist,195.0,3.5,0.95,0,550
c615805546392ec3b8a20c6590c4d400,pet_shop Item,pet_shop,Olist,149.0,5.0,2.0,0,257
6e9c52b407fea24064f7ab2b144fbf8c,baby Item,baby,Olist,277.5,3.0,13.575,0,885
e07f6e9343cad06f34d0a7a09eeac4d7,health_beauty Item,health_beauty,Olist,28.58,3.0,0.667,0,105
80fc21f90a43fdcfc623f11f5457db10,watches_gifts Item,watches_gifts,Olist,118.0,5.0,0.267,0,343
9cafef108028ea326352e901a8b729a7,bed_bath_table Item,bed_bath_table,Olist,72.9225,5.0,1.75,0,238
dd783a33bc94bef9c728611320d559e7,health_beauty Item,health_beauty,Olist,45.0,4.0,0.15,0,335
ec019a7e1feb42072e2a07b6317c7edb,toys Item,toys,Olist,34.99,5.0,10.55,0,773
20424e1f503b9ceeeee60b717b11ec36,housewares Item,housewares,Olist,145.0,4.0,1.725,0,471
795ed173180b101b114960e572d2181f,luggage_accessories Item,luggage_accessories,Olist,48.9,3.0,0.7,0,631
40a75445dcf4958b8c9b3dac6898094b,sports_leisure Item,sports_leisure,Olist,65.9,5.0,0.4,0,970
fff0a542c3c62682f23305214eaeaa24,stationery Item,stationery,Olist,7.475,4.75,0.3,0,376
21419fbb5e6e21591c1dc83cb75aec07,home_construction Item,home_construction,Olist,757.7850000000001,4.5,5.85,0,173
d801448d8cf48fd15a66dc8779d47241,watches_gifts Item,watches_gifts,Olist,158.9,4.0,0.267,0,756
d1fbb5683c8e93f314d0f2bf40d07761,bed_bath_table Item,bed_bath_table,Olist,95.03,4.2,1.5,0,878
4e7f36f28c51e114a343625b628dd429,cool_stuff Item,cool_stuff,Olist,19.5,4.0,0.4,0,398
58bef3ad35aed45b92cf03510e6cf5ce,sports_leisure Item,sports_leisure,Olist,121.0,2.4,1.3,0,420
532d7f19b8005e415f5b98a1cf4a8690,housewares Item,housewares,Olist,18.95,2.0,0.4,0,900
aedb7e30007f6051c5b3f97156b0848a,art Item,art,Olist,12.0,5.0,0.15,0,908
c752f2bc46ad4b389290cf5828a1db62,health_beauty Item,health_beauty,Olist,34.894999999999996,5.0,0.65,0,927
7207700449f2433076d70a5b1c004eb4,consoles_games Item,consoles_games,Olist,81.9,5.0,0.706,0,558
582dfc3697c5f834a5ddf28460ba9222,fashion_bags_accessories Item,fashion_bags_accessories,Olist,19.99,5.0,0.3,0,869
54910b8287ecea5f93a008ebfa94a15c,bed_bath_table Item,bed_bath_table,Olist,286.0,5.0,4.85,0,489
ecaae002060173ec59f5b168cbd55d70,auto Item,auto,Olist,32.9,3.5,0.825,0,524
9e48435521202c8795e21ac42efcc761,computers_accessories Item,computers_accessories,Olist,29.99,5.0,0.6,0,366
f46c384460008df0071849d01b39834f,sports_leisure Item,sports_leisure,Olist,58.9,5.0,0.7,0,481
4fe53f6c123977ffa0dda91a2962c9e8,furniture_decor Item,furniture_decor,Olist,19.9,3.0,0.3,0,339
7aeb83cae61b0e94e6426cba2598ad9e,housewares Item,housewares,Olist,49.9,5.0,1.27,0,27
3fc23ad64a8ee1f1451c8c44932c5d22,costruction_tools_tools Item,costruction_tools_tools,Olist,9.88,5.0,0.45,0,798
e10758160da97891c2fdcbc35f0f031d,Unknown Item,,Olist,56.0,5.0,2.2,0,728
dccef777bc505f2eca720502c209988d,home_appliances Item,home_appliances,Olist,84.0,5.0,0.15,0,78
